SinhVienKey,MaSinhVien,HoTen,GioiTinh,NgaySinh,QueQuan,NgayNhapHoc,KhoaHoc,NamSinhVien,TrangThaiHocTap,LopKey,NganhKey,KhoaKey,NhomNangLuc
3116,SV13044038,Thành Dương,Nữ,2004-07-28,Ninh Bình,2022-08-03,Khóa 13,4,Chậm tiến độ,44,10,5,Khá
3117,SV13044039,Kim Phạm,Nữ,2004-08-31,Bắc Giang,2022-08-25,Khóa 13,4,Tốt nghiệp,44,10,5,Trung bình
3118,SV13044040,Linh Vũ,Nữ,2004-11-14,Hà Nội,2022-08-05,Khóa 13,4,Tốt nghiệp,44,10,5,Trung bình
3119,SV13044041,Ông Vũ Vũ,Nam,2004-11-13,Bắc Giang,2022-08-20,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3120,SV13044042,Yến Lê,Nữ,2004-12-04,Hải Phòng,2022-08-21,Khóa 13,4,Chậm tiến độ,44,10,5,Yếu
3121,SV13044043,Tùng Hoàng,Nam,2004-07-23,Thanh Hóa,2022-09-19,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3122,SV13044044,Linh Đặng,Nữ,2004-02-18,Hải Dương,2022-08-02,Khóa 13,4,Tốt nghiệp,44,10,5,Trung bình
3123,SV13044045,Quý cô Yến Mai,Nữ,2004-05-25,Nghệ An,2022-08-09,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3124,SV13044046,Bác Trung Bùi,Nam,2004-05-02,Quảng Ninh,2022-08-16,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3125,SV13044047,Phương Mai,Nữ,2004-01-10,Thái Nguyên,2022-08-01,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3126,SV13044048,Bà Linh Bùi,Nữ,2004-06-19,Hà Nội,2022-09-12,Khóa 13,4,Tốt nghiệp,44,10,5,Giỏi
3127,SV13044049,Khoa Phạm,Nữ,2004-02-26,Hải Dương,2022-08-09,Khóa 13,4,Tốt nghiệp,44,10,5,Trung bình
3128,SV13044050,Bà Hà Vũ,Nữ,2004-04-22,Vĩnh Phúc,2022-09-13,Khóa 13,4,Chậm tiến độ,44,10,5,Trung bình
3129,SV13044051,Hồng Nguyễn,Nữ,2004-06-26,Vĩnh Phúc,2022-08-24,Khóa 13,4,Tốt nghiệp,44,10,5,Giỏi
3130,SV13044052,Chị Kim Mai,Nữ,2004-01-01,Hà Nội,2022-08-03,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3131,SV13044053,Quang Đức Dương,Nam,2004-01-17,Hải Dương,2022-09-12,Khóa 13,4,Tốt nghiệp,44,10,5,Giỏi
3132,SV13044054,Anh Lê,Nam,2004-05-17,Ninh Bình,2022-08-19,Khóa 13,4,Tốt nghiệp,44,10,5,Giỏi
3133,SV13044055,Hồng Phạm,Nữ,2004-03-26,Hải Phòng,2022-08-15,Khóa 13,4,Tốt nghiệp,44,10,5,Trung bình
3134,SV13044056,Nhật Đức Nguyễn,Nam,2004-05-05,Bắc Ninh,2022-09-17,Khóa 13,4,Tốt nghiệp,44,10,5,Trung bình
3135,SV13044057,Bà Vân Đặng,Nữ,2004-01-14,Nghệ An,2022-08-01,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3136,SV13044058,Hồng Dương,Nữ,2004-02-03,Quảng Ninh,2022-09-13,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3137,SV13044059,Hải Lê,Nữ,2004-05-05,Hải Phòng,2022-09-28,Khóa 13,4,Tốt nghiệp,44,10,5,Giỏi
3138,SV13044060,Quý cô Linh Mai,Nữ,2004-06-29,Phú Thọ,2022-09-10,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3139,SV13044061,Ngọc Vũ,Nữ,2004-04-19,Hà Nội,2022-08-07,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3140,SV13044062,Lâm Phạm,Nữ,2004-03-25,Bắc Ninh,2022-09-26,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3141,SV13044063,Quý cô Mai Nguyễn,Nữ,2004-04-26,Bắc Ninh,2022-09-29,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3142,SV13044064,Bà Yến Trần,Nữ,2004-01-03,Bắc Ninh,2022-08-06,Khóa 13,4,Tốt nghiệp,44,10,5,Yếu
3143,SV13044065,Hồng Đặng,Nữ,2004-05-16,Ninh Bình,2022-08-22,Khóa 13,4,Tốt nghiệp,44,10,5,Xuất sắc
3144,SV13044066,Thành Trần,Nữ,2004-01-08,Thái Nguyên,2022-08-17,Khóa 13,4,Tốt nghiệp,44,10,5,Khá
3145,SV13044067,Mai Bùi,Nữ,2004-04-17,Phú Thọ,2022-08-11,Khóa 13,4,Chậm tiến độ,44,10,5,Yếu
3146,SV14045001,Kim Tấn Vũ,Nam,2005-08-27,Thái Nguyên,2023-09-22,Khóa 14,3,Đang học,45,10,5,Trung bình
3147,SV14045002,Nhật Nguyễn,Nữ,2005-08-05,Phú Thọ,2023-08-07,Khóa 14,3,Đang học,45,10,5,Khá
3148,SV14045003,Nam Phạm,Nam,2005-03-22,Thái Bình,2023-08-17,Khóa 14,3,Đang học,45,10,5,Giỏi
3149,SV14045004,Bà Nhật Đặng,Nữ,2005-02-24,Thái Nguyên,2023-09-04,Khóa 14,3,Đang học,45,10,5,Khá
3150,SV14045005,Chị Hồng Nguyễn,Nữ,2005-06-29,Hải Phòng,2023-09-09,Khóa 14,3,Đang học,45,10,5,Khá
3151,SV14045006,Ông Hưng Dương,Nam,2005-02-18,Quảng Ninh,2023-09-25,Khóa 14,3,Đang học,45,10,5,Khá
3152,SV14045007,Bảo Bảo Vũ,Nam,2005-10-02,Hưng Yên,2023-09-06,Khóa 14,3,Đang học,45,10,5,Khá
3153,SV14045008,Cô Hương Nguyễn,Nữ,2005-05-15,Quảng Ninh,2023-09-23,Khóa 14,3,Cảnh báo học vụ,45,10,5,Khá
3154,SV14045009,Cô Hải Bùi,Nữ,2005-02-12,Bắc Giang,2023-08-12,Khóa 14,3,Bảo lưu,45,10,5,Khá
3155,SV14045010,Châu Bảo Lê,Nam,2005-11-02,Hưng Yên,2023-09-17,Khóa 14,3,Đang học,45,10,5,Giỏi
3156,SV14045011,Quý cô Vi Bùi,Nữ,2005-07-18,Vĩnh Phúc,2023-09-21,Khóa 14,3,Đang học,45,10,5,Khá
3157,SV14045012,Anh Quang Vũ,Nam,2005-05-10,Hải Dương,2023-08-13,Khóa 14,3,Đang học,45,10,5,Khá
3158,SV14045013,Trung Bùi,Nam,2005-05-18,Hải Dương,2023-08-12,Khóa 14,3,Đang học,45,10,5,Khá
3159,SV14045014,Kim Lê,Nữ,2005-01-30,Phú Thọ,2023-08-18,Khóa 14,3,Đang học,45,10,5,Khá
3160,SV14045015,Vân Mai,Nữ,2005-08-22,Bắc Giang,2023-08-03,Khóa 14,3,Đang học,45,10,5,Khá
3161,SV14045016,Minh Vũ,Nam,2005-07-03,Ninh Bình,2023-08-20,Khóa 14,3,Đang học,45,10,5,Xuất sắc
3162,SV14045017,Quý cô Lan Mai,Nữ,2005-09-10,Ninh Bình,2023-08-26,Khóa 14,3,Đang học,45,10,5,Trung bình
3163,SV14045018,An Xuân Vũ,Nam,2005-07-16,Thái Nguyên,2023-08-01,Khóa 14,3,Đang học,45,10,5,Trung bình
3164,SV14045019,Chị Ánh Mai,Nữ,2005-07-21,Vĩnh Phúc,2023-09-24,Khóa 14,3,Bảo lưu,45,10,5,Khá
3165,SV14045020,Cô Lâm Đặng,Nữ,2005-01-01,Bắc Ninh,2023-09-20,Khóa 14,3,Đang học,45,10,5,Khá
3166,SV14045021,Cô Mai Lê,Nữ,2005-11-22,Hải Dương,2023-09-27,Khóa 14,3,Đang học,45,10,5,Khá
3167,SV14045022,Bảo Phạm,Nữ,2005-03-15,Hải Phòng,2023-09-14,Khóa 14,3,Đang học,45,10,5,Khá
3168,SV14045023,Anh Dũng Vũ,Nam,2005-02-18,Quảng Ninh,2023-08-06,Khóa 14,3,Đang học,45,10,5,Khá
3169,SV14045024,Cô Hà Mai,Nữ,2005-01-31,Bắc Ninh,2023-09-02,Khóa 14,3,Đang học,45,10,5,Trung bình
3170,SV14045025,Cô Bảo Vũ,Nữ,2005-06-07,Hà Nam,2023-08-12,Khóa 14,3,Đang học,45,10,5,Giỏi
3171,SV14045026,Bà Nhật Dương,Nữ,2005-04-17,Nam Định,2023-08-28,Khóa 14,3,Đang học,45,10,5,Khá
3172,SV14045027,Lan Đặng,Nữ,2005-04-23,Thái Nguyên,2023-08-21,Khóa 14,3,Đang học,45,10,5,Khá
3173,SV14045028,Phương Văn Mai,Nam,2005-06-08,Bắc Giang,2023-08-30,Khóa 14,3,Cảnh báo học vụ,45,10,5,Trung bình
3174,SV14045029,Vũ Mai,Nam,2005-07-12,Hải Phòng,2023-09-02,Khóa 14,3,Đang học,45,10,5,Khá
3175,SV14045030,Trọng Hoàng,Nam,2005-03-16,Bắc Ninh,2023-09-25,Khóa 14,3,Bảo lưu,45,10,5,Trung bình
3176,SV14045031,Thành Lê,Nữ,2005-09-10,Quảng Ninh,2023-09-05,Khóa 14,3,Đang học,45,10,5,Giỏi
3177,SV14045032,Bà Thành Nguyễn,Nữ,2005-02-07,Nam Định,2023-08-07,Khóa 14,3,Đang học,45,10,5,Trung bình
3178,SV14045033,Cô Hạnh Nguyễn,Nữ,2005-12-21,Nghệ An,2023-08-07,Khóa 14,3,Đang học,45,10,5,Trung bình
3179,SV14045034,Thành Mai Bùi,Nam,2005-12-14,Nam Định,2023-09-01,Khóa 14,3,Đang học,45,10,5,Trung bình
3180,SV14045035,Nhật Đức Bùi,Nam,2005-12-26,Ninh Bình,2023-09-10,Khóa 14,3,Đang học,45,10,5,Trung bình
3181,SV14045036,Quý cô Yến Phạm,Nữ,2005-12-29,Bắc Ninh,2023-09-15,Khóa 14,3,Đang học,45,10,5,Khá
3182,SV14045037,Chị Hà Trần,Nữ,2005-04-28,Nam Định,2023-08-10,Khóa 14,3,Đang học,45,10,5,Khá
3183,SV14045038,Trọng Dương,Nam,2005-08-26,Thái Bình,2023-09-12,Khóa 14,3,Đang học,45,10,5,Xuất sắc
3184,SV14045039,Thành Thế Bùi,Nam,2005-04-21,Thái Nguyên,2023-09-02,Khóa 14,3,Đang học,45,10,5,Trung bình
3185,SV14045040,Bác Minh Đặng,Nam,2005-10-22,Hải Phòng,2023-09-09,Khóa 14,3,Đang học,45,10,5,Trung bình
3186,SV14045041,Phương Bùi,Nữ,2005-12-11,Bắc Ninh,2023-09-08,Khóa 14,3,Cảnh báo học vụ,45,10,5,Yếu
3187,SV14045042,Chị Kim Phạm,Nữ,2005-06-28,Thanh Hóa,2023-09-19,Khóa 14,3,Đang học,45,10,5,Khá
3188,SV14045043,Thành Bùi,Nữ,2005-10-15,Phú Thọ,2023-08-18,Khóa 14,3,Đang học,45,10,5,Trung bình
3189,SV14045044,Bà Vân Mai,Nữ,2005-04-25,Phú Thọ,2023-08-04,Khóa 14,3,Cảnh báo học vụ,45,10,5,Khá
3190,SV14045045,Quý cô Khoa Hoàng,Nữ,2005-09-12,Thái Bình,2023-08-29,Khóa 14,3,Đang học,45,10,5,Xuất sắc
3191,SV14045046,Nhiên Bùi,Nam,2005-05-24,Hải Dương,2023-08-18,Khóa 14,3,Đang học,45,10,5,Khá
3192,SV14045047,Ngọc Vũ,Nữ,2005-06-15,Hưng Yên,2023-08-30,Khóa 14,3,Đang học,45,10,5,Khá
3193,SV14045048,Anh Đức Bùi,Nam,2005-06-14,Nam Định,2023-08-02,Khóa 14,3,Đang học,45,10,5,Khá
3194,SV14045049,Lâm Phạm,Nữ,2005-12-05,Hà Nam,2023-09-19,Khóa 14,3,Đang học,45,10,5,Trung bình
3195,SV14045050,Nhiên Đặng,Nam,2005-02-12,Bắc Ninh,2023-09-26,Khóa 14,3,Đang học,45,10,5,Giỏi
3196,SV14045051,Bà Vân Nguyễn,Nữ,2005-07-30,Nghệ An,2023-09-09,Khóa 14,3,Đang học,45,10,5,Khá
3197,SV14045052,Chị Yến Trần,Nữ,2005-05-14,Thái Bình,2023-08-25,Khóa 14,3,Đang học,45,10,5,Xuất sắc
3198,SV14045053,Hạnh Phú Trần,Nam,2005-12-10,Vĩnh Phúc,2023-08-16,Khóa 14,3,Đang học,45,10,5,Trung bình
3199,SV14045054,Anh Anh Đặng,Nam,2005-08-28,Thái Bình,2023-08-03,Khóa 14,3,Đang học,45,10,5,Khá
3200,SV14045055,Bà Hồng Mai,Nữ,2005-10-17,Nam Định,2023-08-03,Khóa 14,3,Đang học,45,10,5,Khá
3201,SV14045056,Phương Mai,Nữ,2005-06-30,Hà Nam,2023-09-20,Khóa 14,3,Đang học,45,10,5,Khá
3202,SV14045057,Anh Tùng Phạm,Nam,2005-02-01,Nghệ An,2023-09-20,Khóa 14,3,Đang học,45,10,5,Khá
3203,SV14045058,Chị Lan Trần,Nữ,2005-04-21,Nam Định,2023-09-05,Khóa 14,3,Đang học,45,10,5,Giỏi
3204,SV14045059,Bà Bảo Nguyễn,Nữ,2005-05-07,Hà Nam,2023-08-19,Khóa 14,3,Đang học,45,10,5,Khá
3205,SV14045060,Hưng Vũ,Nam,2005-04-09,Thanh Hóa,2023-09-13,Khóa 14,3,Đang học,45,10,5,Trung bình
3206,SV14045061,Nhật Mai,Nữ,2005-05-22,Hà Nội,2023-09-10,Khóa 14,3,Đang học,45,10,5,Khá
3207,SV14045062,Duyên Phạm,Nữ,2005-11-08,Quảng Ninh,2023-09-06,Khóa 14,3,Đang học,45,10,5,Khá
3208,SV14045063,Vũ Văn Hoàng,Nam,2005-11-01,Thanh Hóa,2023-08-30,Khóa 14,3,Đang học,45,10,5,Xuất sắc
3209,SV14045064,Quý cô Lâm Hoàng,Nữ,2005-02-12,Hà Nam,2023-09-01,Khóa 14,3,Đang học,45,10,5,Khá
3210,SV14045065,Bảo Đức Bùi,Nam,2005-06-13,Thái Bình,2023-09-16,Khóa 14,3,Đang học,45,10,5,Khá
3211,SV15046001,Thành Văn Phạm,Nam,2006-01-02,Phú Thọ,2024-09-28,Khóa 15,2,Đang học,46,10,5,Khá
3212,SV15046002,Tùng Tấn Phạm,Nam,2006-07-14,Hà Nam,2024-09-01,Khóa 15,2,Đang học,46,10,5,Trung bình
3213,SV15046003,An Mai,Nữ,2006-07-16,Ninh Bình,2024-09-27,Khóa 15,2,Đang học,46,10,5,Yếu
3214,SV15046004,Mai Dương,Nữ,2006-02-28,Hải Phòng,2024-08-10,Khóa 15,2,Đang học,46,10,5,Khá
3215,SV15046005,Chị Lan Lê,Nữ,2006-10-15,Nghệ An,2024-09-17,Khóa 15,2,Đang học,46,10,5,Khá
3216,SV15046006,Duyên Mai,Nữ,2006-07-02,Hà Nam,2024-09-07,Khóa 15,2,Đang học,46,10,5,Khá
3217,SV15046007,Chị Nhật Lê,Nữ,2006-09-12,Phú Thọ,2024-09-12,Khóa 15,2,Cảnh báo học vụ,46,10,5,Khá
3218,SV15046008,Khoa Trần,Nữ,2006-10-11,Nghệ An,2024-08-19,Khóa 15,2,Đang học,46,10,5,Khá
3219,SV15046009,Chị Thảo Hoàng,Nữ,2006-05-04,Thái Nguyên,2024-08-20,Khóa 15,2,Đang học,46,10,5,Yếu
3220,SV15046010,Bảo Đức Hoàng,Nam,2006-08-28,Bắc Giang,2024-08-11,Khóa 15,2,Đang học,46,10,5,Khá
3221,SV15046011,Bà Thảo Đặng,Nữ,2006-11-02,Nghệ An,2024-08-29,Khóa 15,2,Đang học,46,10,5,Trung bình
3222,SV15046012,Hải Thế Mai,Nam,2006-05-27,Phú Thọ,2024-08-23,Khóa 15,2,Đang học,46,10,5,Trung bình
3223,SV15046013,Ánh Trần,Nữ,2006-08-13,Vĩnh Phúc,2024-08-11,Khóa 15,2,Cảnh báo học vụ,46,10,5,Khá
3224,SV15046014,Ngọc Đặng,Nữ,2006-02-03,Bắc Ninh,2024-08-25,Khóa 15,2,Đang học,46,10,5,Yếu
3225,SV15046015,Khoa Xuân Phạm,Nam,2006-09-30,Vĩnh Phúc,2024-09-20,Khóa 15,2,Cảnh báo học vụ,46,10,5,Giỏi
3226,SV15046016,Huy Bùi,Nam,2006-04-27,Bắc Ninh,2024-08-01,Khóa 15,2,Đang học,46,10,5,Khá
3227,SV15046017,Bà Duyên Bùi,Nữ,2006-09-02,Nghệ An,2024-08-15,Khóa 15,2,Đang học,46,10,5,Khá
3228,SV15046018,Bà Hải Lê,Nữ,2006-12-08,Vĩnh Phúc,2024-09-21,Khóa 15,2,Đang học,46,10,5,Khá
3229,SV15046019,Anh Quang Đặng,Nam,2006-05-01,Hưng Yên,2024-08-28,Khóa 15,2,Cảnh báo học vụ,46,10,5,Khá
3230,SV15046020,Thành Lê,Nữ,2006-02-19,Bắc Giang,2024-09-14,Khóa 15,2,Đang học,46,10,5,Trung bình
3231,SV15046021,Quý ông Khoa Mai,Nam,2006-11-25,Thái Bình,2024-09-02,Khóa 15,2,Bảo lưu,46,10,5,Xuất sắc
3232,SV15046022,Bảo Bảo Nguyễn,Nam,2006-12-05,Hải Phòng,2024-08-09,Khóa 15,2,Đang học,46,10,5,Trung bình
3233,SV15046023,Lan Dương,Nữ,2006-09-19,Bắc Giang,2024-08-20,Khóa 15,2,Đang học,46,10,5,Khá
3234,SV15046024,Nam Đặng,Nam,2006-10-14,Bắc Ninh,2024-08-29,Khóa 15,2,Đang học,46,10,5,Trung bình
3235,SV15046025,Cô Hương Bùi,Nữ,2006-03-17,Quảng Ninh,2024-09-11,Khóa 15,2,Đang học,46,10,5,Trung bình
3236,SV15046026,Chị Ánh Phạm,Nữ,2006-04-01,Vĩnh Phúc,2024-09-27,Khóa 15,2,Đang học,46,10,5,Khá
3237,SV15046027,Quý cô Ánh Dương,Nữ,2006-11-04,Hưng Yên,2024-09-12,Khóa 15,2,Đang học,46,10,5,Giỏi
3238,SV15046028,Hải Vũ,Nữ,2006-07-26,Phú Thọ,2024-08-29,Khóa 15,2,Bảo lưu,46,10,5,Khá
3239,SV15046029,Chị Dương Bùi,Nữ,2006-02-20,Hà Nam,2024-08-12,Khóa 15,2,Đang học,46,10,5,Khá
3240,SV15046030,Cô Lan Bùi,Nữ,2006-02-05,Hải Phòng,2024-08-14,Khóa 15,2,Đang học,46,10,5,Khá
3241,SV15046031,Hạnh Đức Dương,Nam,2006-04-04,Bắc Ninh,2024-09-11,Khóa 15,2,Đang học,46,10,5,Khá
3242,SV15046032,Bảo Dương,Nam,2006-02-15,Thanh Hóa,2024-08-06,Khóa 15,2,Đang học,46,10,5,Trung bình
3243,SV15046033,Hải Dương,Nữ,2006-03-05,Phú Thọ,2024-09-05,Khóa 15,2,Đang học,46,10,5,Xuất sắc
3244,SV15046034,Chị Vi Nguyễn,Nữ,2006-01-17,Thái Bình,2024-09-04,Khóa 15,2,Đang học,46,10,5,Trung bình
3245,SV15046035,Chị Linh Đặng,Nữ,2006-07-19,Phú Thọ,2024-08-12,Khóa 15,2,Đang học,46,10,5,Giỏi
3246,SV15046036,Ông Hưng Vũ,Nam,2006-06-13,Hải Phòng,2024-08-13,Khóa 15,2,Đang học,46,10,5,Trung bình
3247,SV15046037,An Đặng,Nữ,2006-02-14,Vĩnh Phúc,2024-08-29,Khóa 15,2,Đang học,46,10,5,Khá
3248,SV15046038,Chị Bảo Mai,Nữ,2006-05-02,Nam Định,2024-08-18,Khóa 15,2,Đang học,46,10,5,Trung bình
3249,SV15046039,Hưng Mai Bùi,Nam,2006-07-25,Bắc Giang,2024-09-04,Khóa 15,2,Đang học,46,10,5,Trung bình
3250,SV15046040,Cô Hương Vũ,Nữ,2006-06-17,Bắc Giang,2024-08-21,Khóa 15,2,Đang học,46,10,5,Giỏi
3251,SV15046041,Ông Quang Hoàng,Nam,2006-09-21,Thái Nguyên,2024-08-11,Khóa 15,2,Đang học,46,10,5,Khá
3252,SV15046042,Phương Hoàng,Nữ,2006-02-06,Quảng Ninh,2024-09-28,Khóa 15,2,Đang học,46,10,5,Trung bình
3253,SV15046043,Cô An Dương,Nữ,2006-02-07,Thái Nguyên,2024-08-19,Khóa 15,2,Đang học,46,10,5,Trung bình
3254,SV15046044,Linh Dương,Nữ,2006-10-20,Hưng Yên,2024-09-28,Khóa 15,2,Đang học,46,10,5,Khá
3255,SV15046045,Bà Hà Phạm,Nữ,2006-05-14,Nghệ An,2024-09-09,Khóa 15,2,Đang học,46,10,5,Khá
3256,SV15046046,Hải Hoàng,Nữ,2006-04-30,Hải Phòng,2024-09-22,Khóa 15,2,Đang học,46,10,5,Giỏi
3257,SV15046047,Bà Hạnh Hoàng,Nữ,2006-05-25,Hưng Yên,2024-09-02,Khóa 15,2,Đang học,46,10,5,Yếu
3258,SV15046048,Bác Trung Trần,Nam,2006-08-12,Hải Dương,2024-08-05,Khóa 15,2,Đang học,46,10,5,Khá
3259,SV15046049,Bà Nhật Trần,Nữ,2006-07-12,Thanh Hóa,2024-08-13,Khóa 15,2,Đang học,46,10,5,Trung bình
3260,SV15046050,Anh Trọng Hoàng,Nam,2006-07-12,Phú Thọ,2024-08-30,Khóa 15,2,Đang học,46,10,5,Trung bình
3261,SV15046051,Anh Thành Lê,Nam,2006-02-16,Ninh Bình,2024-09-23,Khóa 15,2,Đang học,46,10,5,Khá
3262,SV15046052,Lâm Thế Vũ,Nam,2006-09-25,Hải Phòng,2024-09-17,Khóa 15,2,Đang học,46,10,5,Khá
3263,SV15046053,Hà Bùi,Nữ,2006-07-03,Thanh Hóa,2024-08-23,Khóa 15,2,Cảnh báo học vụ,46,10,5,Trung bình
3264,SV15046054,An Bảo Đặng,Nam,2006-09-06,Bắc Ninh,2024-08-12,Khóa 15,2,Đang học,46,10,5,Yếu
3265,SV15046055,Hưng Đặng,Nam,2006-09-10,Hà Nội,2024-08-03,Khóa 15,2,Đang học,46,10,5,Xuất sắc
3266,SV15046056,Minh Đức Vũ,Nam,2006-08-29,Hải Dương,2024-09-11,Khóa 15,2,Cảnh báo học vụ,46,10,5,Trung bình
3267,SV15046057,Khoa Trần,Nam,2006-01-24,Quảng Ninh,2024-08-03,Khóa 15,2,Cảnh báo học vụ,46,10,5,Giỏi
3268,SV15046058,Khoa Hữu Trần,Nam,2006-06-11,Bắc Giang,2024-08-17,Khóa 15,2,Đang học,46,10,5,Giỏi
3269,SV15046059,Bà Xuân Dương,Nữ,2006-05-07,Hải Phòng,2024-09-10,Khóa 15,2,Đang học,46,10,5,Khá
3270,SV15046060,Thành Tấn Đặng,Nam,2006-10-14,Nghệ An,2024-09-25,Khóa 15,2,Đang học,46,10,5,Khá
3271,SV15046061,Khoa Lê,Nam,2006-06-23,Thái Nguyên,2024-08-13,Khóa 15,2,Đang học,46,10,5,Giỏi
3272,SV15046062,Quý cô Hà Hoàng,Nữ,2006-12-04,Thái Nguyên,2024-09-09,Khóa 15,2,Cảnh báo học vụ,46,10,5,Trung bình
3273,SV15046063,Vân Hoàng,Nữ,2006-10-26,Thanh Hóa,2024-09-29,Khóa 15,2,Đang học,46,10,5,Trung bình
3274,SV15046064,Huy Bảo Lê,Nam,2006-01-18,Quảng Ninh,2024-09-12,Khóa 15,2,Đang học,46,10,5,Khá
3275,SV15046065,Duyên Lê,Nữ,2006-02-05,Nam Định,2024-08-17,Khóa 15,2,Đang học,46,10,5,Khá
3276,SV15046066,Quý ông Bảo Dương,Nam,2006-10-11,Hải Dương,2024-08-20,Khóa 15,2,Đang học,46,10,5,Khá
3277,SV15046067,Thành Quang Trần,Nam,2006-07-19,Vĩnh Phúc,2024-08-12,Khóa 15,2,Đang học,46,10,5,Trung bình
3278,SV15046068,Chị Lan Trần,Nữ,2006-10-29,Bắc Ninh,2024-08-16,Khóa 15,2,Đang học,46,10,5,Trung bình
3279,SV15046069,Kim Hữu Phạm,Nam,2006-05-07,Bắc Giang,2024-08-20,Khóa 15,2,Đang học,46,10,5,Yếu
3280,SV15046070,Quý cô Lan Bùi,Nữ,2006-02-09,Phú Thọ,2024-09-02,Khóa 15,2,Đang học,46,10,5,Yếu
3281,SV15046071,Hạnh Lê,Nữ,2006-08-18,Hà Nội,2024-08-09,Khóa 15,2,Đang học,46,10,5,Khá
3282,SV15046072,Cô Lâm Phạm,Nữ,2006-04-15,Thái Nguyên,2024-08-18,Khóa 15,2,Đang học,46,10,5,Giỏi
3283,SV15046073,Nhật Xuân Đặng,Nam,2006-08-25,Hưng Yên,2024-08-30,Khóa 15,2,Đang học,46,10,5,Khá
3284,SV15046074,Hà Quang Phạm,Nam,2006-09-01,Thái Nguyên,2024-08-10,Khóa 15,2,Đang học,46,10,5,Khá
3285,SV15047001,Ánh Hoàng,Nữ,2006-10-05,Quảng Ninh,2024-08-06,Khóa 15,2,Cảnh báo học vụ,47,10,5,Yếu
3286,SV15047002,Nhật Đặng,Nữ,2006-06-10,Thanh Hóa,2024-08-24,Khóa 15,2,Đang học,47,10,5,Khá
3287,SV15047003,Hải Trí Đặng,Nam,2006-08-16,Vĩnh Phúc,2024-09-03,Khóa 15,2,Đang học,47,10,5,Khá
3288,SV15047004,Quý cô Vân Mai,Nữ,2006-05-16,Bắc Giang,2024-09-25,Khóa 15,2,Đang học,47,10,5,Trung bình
3289,SV15047005,Quý cô Linh Nguyễn,Nữ,2006-11-15,Bắc Giang,2024-09-16,Khóa 15,2,Đang học,47,10,5,Giỏi
3290,SV15047006,Bảo Lê,Nữ,2006-10-02,Bắc Giang,2024-08-14,Khóa 15,2,Đang học,47,10,5,Trung bình
3291,SV15047007,Nhật Vũ,Nữ,2006-09-20,Hải Phòng,2024-09-03,Khóa 15,2,Cảnh báo học vụ,47,10,5,Khá
3292,SV15047008,Khoa Nguyễn,Nữ,2006-07-31,Ninh Bình,2024-09-04,Khóa 15,2,Đang học,47,10,5,Khá
3293,SV15047009,Phương Dương,Nữ,2006-05-07,Nam Định,2024-08-27,Khóa 15,2,Đang học,47,10,5,Trung bình
3294,SV15047010,An Thị Nguyễn,Nam,2006-06-02,Nghệ An,2024-08-06,Khóa 15,2,Đang học,47,10,5,Giỏi
3295,SV15047011,Trung Mai,Nam,2006-02-19,Vĩnh Phúc,2024-08-31,Khóa 15,2,Đang học,47,10,5,Khá
3296,SV15047012,Khoa Mai,Nữ,2006-03-28,Hà Nội,2024-09-26,Khóa 15,2,Đang học,47,10,5,Giỏi
3297,SV15047013,Yến Lê,Nữ,2006-10-28,Hải Dương,2024-09-26,Khóa 15,2,Đang học,47,10,5,Khá
3298,SV15047014,Cô Phương Trần,Nữ,2006-08-31,Thái Nguyên,2024-08-20,Khóa 15,2,Đang học,47,10,5,Giỏi
3299,SV15047015,Lâm Nguyễn,Nữ,2006-11-22,Hưng Yên,2024-08-30,Khóa 15,2,Đang học,47,10,5,Khá
3300,SV15047016,Hải Hoàng,Nữ,2006-06-30,Vĩnh Phúc,2024-09-10,Khóa 15,2,Đang học,47,10,5,Khá
3301,SV15047017,Hưng Thị Bùi,Nam,2006-06-17,Hưng Yên,2024-08-18,Khóa 15,2,Cảnh báo học vụ,47,10,5,Giỏi
3302,SV15047018,Bà Kim Vũ,Nữ,2006-03-22,Hưng Yên,2024-08-11,Khóa 15,2,Đang học,47,10,5,Trung bình
3303,SV15047019,Chị Hạnh Vũ,Nữ,2006-10-22,Thái Bình,2024-09-29,Khóa 15,2,Cảnh báo học vụ,47,10,5,Khá
3304,SV15047020,Dương Hoàng,Nữ,2006-01-18,Thái Bình,2024-09-27,Khóa 15,2,Cảnh báo học vụ,47,10,5,Khá
3305,SV15047021,An Trần,Nữ,2006-11-25,Hà Nội,2024-08-04,Khóa 15,2,Đang học,47,10,5,Trung bình
3306,SV15047022,Bà Hạnh Hoàng,Nữ,2006-07-18,Hải Dương,2024-08-08,Khóa 15,2,Đang học,47,10,5,Trung bình
